	WT_R1	WT_R2	mutant_R1	mutant_R2
WBGene00021661	39.1458395702756	55.9168264655093	34.8549737023671	26.7981109451568
WBGene00021658	322.029925521512	429.441227255111	309.51216647702	325.405632905476
WBGene00021657	33.2370335974038	39.5145573689599	29.2781779099884	26.7981109451568
WBGene00020087	64.9968657015897	71.5735378758519	33.4607747542725	21.6937088603651
WBGene00020091	356.005559865525	366.068823927534	458.691453923152	446.635182419281
WBGene00020088	21.4194216516602	35.0412112517191	25.0955810657043	29.3503119875527
WBGene00020089	56.8722574888909	52.9345957206821	40.4317694947459	72.7377297082829
WBGene00004143	192.036194118333	238.578459586173	216.100836954676	257.772305281985
WBGene00006385	135.163936629442	145.383748810324	142.208292705658	213.108787040057
WBGene00020090	48.7476492761922	49.2068072896481	89.2287326780599	66.3572271022931
WBGene00021733	114.483115724391	104.378076068951	147.785088498037	156.960364107347
WBGene00021734	0.738600746608973	3.72778843103395	2.78839789618937	2.55220104239589
WBGene00015570	0	0	0	0
WBGene00006593	155.106156787884	167.004921710321	186.822659044688	213.108787040057
WBGene00021026	56.8722574888909	46.224576544821	36.2491726504618	51.0440208479178
WBGene00021027	220.841623236083	172.223825513769	5.57679579237874	7.65660312718767
WBGene00166632	0	0	0	0
WBGene00021025	2.95440298643589	0	0	1.27610052119794
WBGene00021028	11.8176119457436	16.4022690965494	8.36519368856812	3.82830156359383
WBGene00021024	23.6352238914871	29.0767497620648	33.4607747542725	21.6937088603651
WBGene00001814	1104.94671692702	1061.67414515847	34.8549737023671	22.969809381563
WBGene00022035	64.2582649549807	52.9345957206821	104.564921107101	59.9767244963034
WBGene00022036	425.434030046769	428.695669568904	467.05664761172	473.433293364437
WBGene00022034	286.577089684282	328.790939617194	375.039517037471	399.419463134957
WBGene00022039	277.713880724974	207.265036765488	1.39419894809469	5.10440208479178
WBGene00022037	130.732332149788	143.147075751704	142.208292705658	155.684263586149
WBGene00196781	0	0	0	0
WBGene00196389	0	0	0	0
WBGene00022038	0.738600746608973	1.49111537241358	0	2.55220104239589
WBGene00195369	0	0	0	0
WBGene00197961	0	0	0	0
WBGene00200577	0	0	0	0
WBGene00022033	0	0.74555768620679	0	0
WBGene00220190	0	0	0	0
WBGene00022043	81.2460821269871	67.1001917586111	105.959120055196	95.7075390898459
WBGene00022042	186.127388145461	178.93384468963	217.495035902771	229.69809381563
WBGene00201456	0	1.49111537241358	0	0
WBGene00007009	561.33656742282	502.505880503377	574.409966615011	609.976049132618
WBGene00220191	0	0	0	0
WBGene00004235	9.60180970591665	15.6567114103426	4.18259684428406	11.4849046907815
WBGene00202444	0	0	0	0
WBGene00002393	0	0.74555768620679	0	0
WBGene00022040	6.64740671948076	3.72778843103395	5.57679579237874	2.55220104239589
WBGene00000434	0	1.49111537241358	1.39419894809469	1.27610052119794
WBGene00001725	2.95440298643589	2.98223074482716	4.18259684428406	5.10440208479178
WBGene00044427	0	0	1.39419894809469	0
WBGene00002040	22.8966231448782	20.1300575275833	18.1245863252309	5.10440208479178
WBGene00201449	0	0	0	0
WBGene00200417	0.738600746608973	0	0	0
WBGene00018923	42.1002425567115	46.9701342310278	30.6723768580831	22.969809381563
WBGene00018921	236.352238914871	249.016267193068	255.138407501328	274.361612057558
WBGene00022028	42.8388433033205	28.331192075858	46.0085652871246	26.7981109451568
WBGene00220188	10.3404104525256	11.9289229793086	16.7303873771362	12.7610052119794
WBGene00220189	2.21580223982692	2.23667305862037	1.39419894809469	3.82830156359383
WBGene00022029	41.3616418101025	43.2423457999938	34.8549737023671	48.4918198055219
WBGene00022027	76.0758769007243	53.6801534068889	51.5853610795034	65.0811265810952
WBGene00022026	4.43160447965384	5.96446148965432	1.39419894809469	0
WBGene00022030	49.4862500228012	41.0056727413735	47.4027642352193	62.5289255386993
WBGene00022025	11.8176119457436	10.4378076068951	11.1535915847575	7.65660312718767
WBGene00022031	56.133656742282	55.1712687793025	37.6433715985565	35.7308145935425
WBGene00022032	5.90880597287179	5.21890380344753	6.97099474047343	7.65660312718767
WBGene00044461	80.5074813803781	96.1769415206759	11.1535915847575	20.4176083391671
WBGene00021215	2.95440298643589	0.74555768620679	0	0
WBGene00021214	3.69300373304487	8.20113454827469	4.18259684428406	6.38050260598972
WBGene00021207	6.64740671948076	11.1833652931019	9.7593926366628	5.10440208479178
WBGene00021210	25.1124253847051	39.5145573689599	33.4607747542725	26.7981109451568
WBGene00021208	19.9422201584423	26.0945190172377	34.8549737023671	24.2459099027609
WBGene00021209	183.911585905634	191.608325355145	107.353319003291	111.020745344221
WBGene00021211	205.331007557295	210.247267510315	191.005255888972	252.667903197193
WBGene00004028	113.005914231173	101.395845324123	128.266303224711	126.333951598597
WBGene00044434	0.738600746608973	5.96446148965432	6.97099474047343	1.27610052119794
WBGene00000623	2.21580223982692	0	0	1.27610052119794
WBGene00198328	0	0	0	0
WBGene00000624	0	0	0	0
WBGene00021213	41.3616418101025	41.0056727413735	16.7303873771362	10.2088041695836
WBGene00023169	0	0	0	0
WBGene00197162	0	0	0	0
WBGene00021212	0	0	0	0
WBGene00020282	2.21580223982692	2.98223074482716	5.57679579237874	1.27610052119794
WBGene00020283	0	0.74555768620679	0	0
WBGene00020281	0	2.23667305862037	0	0
WBGene00196394	0.738600746608973	0	0	0
WBGene00196011	0	0	0	0
WBGene00201573	0	0	0	0
WBGene00201667	0	0	0	0
WBGene00195514	0.738600746608973	0	0	0
WBGene00199422	0	0	0	0
WBGene00022518	8.12460821269871	9.69224992068827	6.97099474047343	5.10440208479178
WBGene00023398	0	0	0	0
WBGene00200408	0	0	0	0
WBGene00201436	0	0	0	0
WBGene00202093	0	0	0	0
WBGene00197978	0	0	0	1.27610052119794
WBGene00195610	0	0	0	0
WBGene00200506	0.738600746608973	0	0	0
WBGene00197264	0	0	0	0
WBGene00022517	607.129813712576	599.428379710259	415.471286532216	421.113171995322
WBGene00022519	695.761903305653	743.32101314817	82.2577379375865	47.215719284324
WBGene00202359	0	0	0	0
WBGene00022388	76.8144776473332	73.0646532482654	46.0085652871246	29.3503119875527
WBGene00022389	16.2492164253974	8.20113454827469	13.9419894809469	16.5893067755733
WBGene00022386	1.47720149321795	2.98223074482716	2.78839789618937	0
WBGene00022390	83.461884366814	96.9224992068827	80.8635389894918	88.0509359626582
WBGene00001678	71.6442724210704	74.555768620679	68.3157484566396	90.6031370050541
WBGene00220217	2.21580223982692	2.23667305862037	2.78839789618937	2.55220104239589
WBGene00022385	477.874683056006	435.405688744765	129.660502172806	104.640242738231
WBGene00022391	11.8176119457436	15.6567114103426	44.6143663390299	16.5893067755733
WBGene00201274	0	0	0	0
WBGene00022383	0	0	0	0
WBGene00003548	6.64740671948076	5.21890380344753	4.18259684428406	2.55220104239589
WBGene00199411	0	0	0	0
WBGene00200422	0	0	0	0
WBGene00195544	0	0	0	0
WBGene00023199	1.47720149321795	2.98223074482716	0	1.27610052119794
WBGene00003238	5.17020522626281	3.72778843103395	12.5477905328522	6.38050260598972
WBGene00018787	5.90880597287179	11.1833652931019	8.36519368856812	1.27610052119794
WBGene00018788	5.17020522626281	4.47334611724074	4.18259684428406	2.55220104239589
WBGene00200860	0	0	0	0
WBGene00197993	0	0	0	0
WBGene00018786	5.90880597287179	5.96446148965432	6.97099474047343	6.38050260598972
WBGene00016932	0	0	0	0
WBGene00196934	0	0.74555768620679	0	1.27610052119794
WBGene00199650	0	0	0	0
WBGene00016931	52.4406530092371	67.1001917586111	11.1535915847575	6.38050260598972
WBGene00016930	18.4650186652243	9.69224992068827	12.5477905328522	12.7610052119794
WBGene00005002	0.738600746608973	0	1.39419894809469	0
WBGene00021335	0	0	0	0
WBGene00021327	70.9056716744614	66.3546340724043	54.3737589756928	74.0138302294808
WBGene00004952	1442.48725812733	1334.54825831015	1328.67159753424	1425.4042821781
WBGene00021329	199.422201584423	179.679402375836	112.93011479567	99.5358406534397
WBGene00021332	74.5986754075063	76.7924416792994	59.9505547680715	48.4918198055219
WBGene00021331	12.5562126923525	11.9289229793086	23.7013821176097	14.0371057331774
WBGene00021333	296.917500136807	256.471844055136	5.57679579237874	2.55220104239589
WBGene00021334	131.470932896397	122.271460537914	111.535915847575	123.781750556201
WBGene00021328	1.47720149321795	0	1.39419894809469	1.27610052119794
WBGene00001745	1481.6330976976	1570.1444871515	105.959120055196	114.849046907815
WBGene00019910	0	0	1.39419894809469	1.27610052119794
WBGene00019909	166.923768733628	186.389421551698	22.307183169515	26.7981109451568
WBGene00044895	1.47720149321795	0	0	0
WBGene00019911	3.69300373304487	1.49111537241358	5.57679579237874	2.55220104239589
WBGene00174760	0	0	0	0
WBGene00022838	1.47720149321795	1.49111537241358	1.39419894809469	1.27610052119794
WBGene00202055	0	0	0	0
WBGene00022837	2.21580223982692	0	0	0
WBGene00021689	113.005914231173	130.472595086188	184.034261148499	173.54967088292
WBGene00000165	20.6808209050513	20.8756152137901	16.7303873771362	17.8654072967712
WBGene00198207	0	0	0	1.27610052119794
WBGene00195424	0	0	0	0
WBGene00004429	39.8844403168846	26.8400767034444	33.4607747542725	39.5591161571363
WBGene00021687	62.0424627151538	57.4079418379228	68.3157484566396	62.5289255386993
WBGene00001816	56.8722574888909	57.4079418379228	58.5563558199768	25.5220104239589
WBGene00004880	268.112071019057	230.377325037898	177.063266408025	193.967279222088
WBGene00021686	138.856940362487	157.312671789633	114.324313743764	141.647157852972
WBGene00021685	149.197350815013	136.437056575843	115.718512691859	133.990554725784
WBGene00195068	0	2.23667305862037	1.39419894809469	0
WBGene00021690	0.738600746608973	0	2.78839789618937	0
WBGene00021691	12.5562126923525	13.4200383517222	13.9419894809469	8.93270364838561
WBGene00201777	0	0	0	0
WBGene00021692	11.0790111991346	8.94669223448148	8.36519368856812	5.10440208479178
WBGene00001707	14.7720149321795	9.69224992068827	47.4027642352193	14.0371057331774
WBGene00201534	0	0	0	0
WBGene00200307	0	0	0	0
WBGene00197713	0	0	0	0
WBGene00199486	0	0	0	0
WBGene00021693	6.64740671948076	8.20113454827469	1.39419894809469	0
WBGene00021694	0	0	0	0
WBGene00003400	45.7932462897563	51.4434803482685	22.307183169515	28.0742114663548
WBGene00197361	0	0	0	0
WBGene00044896	2.21580223982692	0	4.18259684428406	2.55220104239589
WBGene00019674	0	0.74555768620679	0	1.27610052119794
WBGene00045052	33.2370335974038	29.0767497620648	2.78839789618937	3.82830156359383
WBGene00045053	33.9756343440128	31.3134228206852	5.57679579237874	10.2088041695836
WBGene00004888	82.723283620205	91.7035954034352	112.93011479567	125.057851077399
WBGene00019673	133.686735136224	158.803787162046	182.640062200404	176.101871925316
WBGene00022363	119.653320950654	123.01701822412	93.411329522344	77.8421317930746
WBGene00022366	157.321959027711	168.496037082735	2059.23184633585	1849.06965521582
WBGene00022365	27.328227624532	24.6034036448241	26.489780013799	30.6264125087507
WBGene00022367	17.7264179186154	18.6389421551698	22.307183169515	24.2459099027609
WBGene00022372	37.6686380770576	47.7156919172346	26.489780013799	15.3132062543753
WBGene00022371	78.2916791405512	64.117961013784	33.4607747542725	34.4547140723445
WBGene00022368	175.048376946327	178.93384468963	200.764648525635	219.489289646047
WBGene00022369	223.05742547591	195.336113786179	245.379014864665	285.84651674834
WBGene00022370	1.47720149321795	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00022373	157.321959027711	140.164845006877	135.237297965185	109.744644823023
WBGene00018159	45.7932462897563	40.2601150551667	46.0085652871246	45.939618763126
WBGene00219937	0	0.74555768620679	0	0
WBGene00004969	33.9756343440128	41.7512304275802	5.57679579237874	1.27610052119794
WBGene00196566	16.9878171720064	43.2423457999938	80.8635389894918	43.3874177207301
WBGene00023055	0	0	0	0
WBGene00001773	2.21580223982692	3.72778843103395	1.39419894809469	0
WBGene00018580	5.90880597287179	8.94669223448148	4.18259684428406	5.10440208479178
WBGene00018579	24.3738246380961	28.331192075858	0	1.27610052119794
WBGene00001115	3.69300373304487	5.21890380344753	4.18259684428406	5.10440208479178
WBGene00170789	0	0	0	0
WBGene00022361	267.373470272448	319.844247382713	133.84309901709	188.862877137296
WBGene00022360	68.6898694346345	67.1001917586111	41.8259684428406	65.0811265810952
WBGene00022359	16.2492164253974	6.71001917586111	6.97099474047343	2.55220104239589
WBGene00022358	24.3738246380961	19.3844998413765	9.7593926366628	6.38050260598972
WBGene00172419	0	0	0	1.27610052119794
WBGene00005077	169.878171720064	168.496037082735	231.437025383718	206.728284434067
WBGene00195355	14.7720149321795	35.0412112517191	87.8345337299652	58.7006239751055
WBGene00023198	0	0	0	0
WBGene00022270	70.1670709278525	98.4136145792963	19.5187852733256	14.0371057331774
WBGene00022271	19.9422201584423	15.6567114103426	8.36519368856812	7.65660312718767
WBGene00022272	320.552724028294	376.506631534429	317.877360165588	256.496204760787
WBGene00022269	262.203265046186	273.619670837892	340.184543335103	350.927643329435
WBGene00022273	79.0302798871601	79.0291147379198	103.170722159007	116.125147429013
WBGene00044440	37.6686380770576	46.9701342310278	11.1535915847575	31.9025130299486
WBGene00000269	11.0790111991346	10.4378076068951	6.97099474047343	11.4849046907815
WBGene00022268	19.2036194118333	19.3844998413765	34.8549737023671	31.9025130299486
WBGene00022274	95.2794963125576	74.555768620679	29.2781779099884	26.7981109451568
WBGene00003111	16.2492164253974	8.94669223448148	9.7593926366628	8.93270364838561
WBGene00022156	0	0	0	0
WBGene00173142	0	0	0	0
WBGene00004168	1.47720149321795	0.74555768620679	1.39419894809469	0
WBGene00044358	2.21580223982692	0	2.78839789618937	2.55220104239589
WBGene00022157	0.738600746608973	0.74555768620679	0	0
WBGene00022155	7.38600746608973	8.20113454827469	0	0
WBGene00022158	5.17020522626281	7.4555768620679	2.78839789618937	7.65660312718767
WBGene00185098	1110.11692215329	1180.21781726535	830.942573064433	898.374766923353
WBGene00022154	3.69300373304487	2.23667305862037	1.39419894809469	2.55220104239589
WBGene00044348	0.738600746608973	0	1.39419894809469	0
WBGene00200707	0	1.49111537241358	0	0
WBGene00220197	0	0	0	0
WBGene00219767	0	0	0	0
WBGene00006702	84.9390858600319	83.5024608551605	92.0171305742493	116.125147429013
WBGene00003080	21.4194216516602	34.2956535655123	34.8549737023671	37.0069151147404
WBGene00022153	197.945000091205	155.821556417219	167.303873771362	183.758475052504
WBGene00022152	58.3494589821089	64.117961013784	64.1331516123556	90.6031370050541
WBGene00006771	56.133656742282	53.6801534068889	64.1331516123556	44.6635182419281
WBGene00199017	55.395055995673	40.2601150551667	68.3157484566396	59.9767244963034
WBGene00003278	0	0	0	0
WBGene00022159	73.1214739142884	76.7924416792994	47.4027642352193	49.7679203267198
WBGene00022150	57.6108582354999	52.1890380344753	39.0375705466512	34.4547140723445
WBGene00022149	301.349104616461	291.513055306855	316.483161217494	312.644627693496
WBGene00022148	344.187947919782	334.009843420642	356.91493071224	339.442738638653
WBGene00022160	3.69300373304487	2.98223074482716	8.36519368856812	5.10440208479178
WBGene00022161	1.47720149321795	4.47334611724074	9.7593926366628	5.10440208479178
WBGene00220198	0	0	0	0
WBGene00022147	2.21580223982692	0.74555768620679	0	0
WBGene00022146	14.7720149321795	5.96446148965432	5.57679579237874	0
WBGene00022162	5.90880597287179	9.69224992068827	4.18259684428406	6.38050260598972
WBGene00022145	51.7020522626281	43.2423457999938	13.9419894809469	14.0371057331774
WBGene00219273	2.21580223982692	1.49111537241358	0	2.55220104239589
WBGene00022144	14.0334141855705	12.6744806655154	0	1.27610052119794
WBGene00022143	2.21580223982692	0.74555768620679	2.78839789618937	0
WBGene00044349	1.47720149321795	0.74555768620679	1.39419894809469	0
WBGene00022142	0	0.74555768620679	0	0
WBGene00044347	1.47720149321795	2.98223074482716	0	5.10440208479178
WBGene00219766	18.4650186652243	19.3844998413765	5.57679579237874	6.38050260598972
WBGene00022141	207.546809797122	208.756152137901	156.150282186605	186.3106760949
WBGene00022163	1538.50535518649	1591.02010236529	1639.57796295935	1761.01871925316
WBGene00044746	134.425335882833	149.857094927565	128.266303224711	112.296845865419
WBGene00016907	92.3250933261217	84.9935762275741	87.8345337299652	103.364142217034
WBGene00004441	44.3160447965384	41.7512304275802	48.796963183314	47.215719284324
WBGene00001196	335.324738960474	376.506631534429	213.312439058487	228.421993294432
WBGene00202110	0	0	0	0
WBGene00220027	0	0	0	0
WBGene00001309	62.7810634617627	59.6446148965432	125.477905328522	117.401247950211
WBGene00003750	50.2248507694102	27.5856343896512	6.97099474047343	5.10440208479178
WBGene00006461	5.17020522626281	5.21890380344753	1.39419894809469	2.55220104239589
WBGene00044897	19.9422201584423	22.3667305862037	13.9419894809469	5.10440208479178
WBGene00019706	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00004743	66.4740671948076	94.6858261482624	94.8055284704386	104.640242738231
WBGene00022139	26.589626877923	32.058980506892	26.489780013799	33.1786135511466
WBGene00022140	0.738600746608973	1.49111537241358	4.18259684428406	3.82830156359383
WBGene00022138	137.379738869269	136.437056575843	157.5444811347	197.795580785681
WBGene00021768	0.738600746608973	1.49111537241358	2.78839789618937	0
WBGene00219760	0	0	1.39419894809469	0
WBGene00021766	37.6686380770576	46.9701342310278	15.3361884290415	30.6264125087507
WBGene00021765	23.6352238914871	56.662384151716	46.0085652871246	40.8352166783342
WBGene00021771	48.0090485295833	52.9345957206821	58.5563558199768	89.3270364838561
WBGene00044438	3.69300373304487	2.98223074482716	1.39419894809469	2.55220104239589
WBGene00021764	23.6352238914871	20.8756152137901	23.7013821176097	30.6264125087507
WBGene00201351	0	0	0	0
WBGene00196465	0	0	0	0
WBGene00021763	50.2248507694102	43.9879034862006	41.8259684428406	44.6635182419281
WBGene00021238	64.2582649549807	67.1001917586111	57.1621568718821	56.1484229327096
WBGene00220136	0	0	0	0
WBGene00021237	16.2492164253974	15.6567114103426	4.18259684428406	7.65660312718767
WBGene00021239	1362.71837749356	1450.85525735841	1286.8456290914	1352.66655246982
WBGene00219749	2.21580223982692	2.98223074482716	1.39419894809469	2.55220104239589
WBGene00044435	234.136436675045	219.939517431003	103.170722159007	99.5358406534397
WBGene00021240	800.643209324127	892.432550389528	440.566867597921	469.604991800844
WBGene00021346	60.5652612219358	47.7156919172346	43.2201673909353	53.5962218903137
WBGene00021347	129.25513065657	150.602652613772	132.448900068995	111.020745344221
WBGene00021348	5.90880597287179	13.4200383517222	8.36519368856812	7.65660312718767
WBGene00021349	171.355373213282	49.2068072896481	4.18259684428406	1.27610052119794
WBGene00195672	0.738600746608973	0	0	0
WBGene00004409	73.1214739142884	88.721364658608	79.4693400413971	68.909428144689
WBGene00021350	18.4650186652243	14.165596037929	23.7013821176097	28.0742114663548
WBGene00044932	2.21580223982692	1.49111537241358	0	1.27610052119794
WBGene00197277	25.1124253847051	16.4022690965494	62.7389526642609	40.8352166783342
WBGene00044931	2.95440298643589	2.98223074482716	6.97099474047343	6.38050260598972
WBGene00196428	0.738600746608973	0.74555768620679	0	1.27610052119794
WBGene00004014	130.732332149788	144.638191124117	144.996690601847	179.93017348891
WBGene00021351	85.6776866066409	118.54367210688	158.938680082794	148.027660458962
WBGene00021352	31.7598321041859	32.058980506892	39.0375705466512	30.6264125087507
WBGene00200606	0	0.74555768620679	1.39419894809469	1.27610052119794
WBGene00044925	22.1580223982692	24.6034036448241	48.796963183314	30.6264125087507
WBGene00021353	126.300727670134	105.869191441364	11.1535915847575	6.38050260598972
WBGene00003799	266.634869525839	328.790939617194	289.993381203695	292.227019354329
WBGene00044810	2.21580223982692	1.49111537241358	0	1.27610052119794
WBGene00021354	1.47720149321795	0.74555768620679	1.39419894809469	0
WBGene00021355	170.616772466673	171.478267827562	61.3447537161662	65.0811265810952
WBGene00195033	29.5440298643589	17.893384468963	13.9419894809469	3.82830156359383
WBGene00195032	5.17020522626281	2.98223074482716	0	1.27610052119794
WBGene00235158	469.750074843307	387.689996827531	515.853610795034	454.291785546468
WBGene00195031	108.574309751519	90.9580377172284	20.9129842214203	20.4176083391671
WBGene00021009	122.60772393709	135.691498889636	78.0751410933024	111.020745344221
WBGene00021008	57.6108582354999	49.2068072896481	8.36519368856812	5.10440208479178
WBGene00021005	1.47720149321795	0	1.39419894809469	0
WBGene00001542	2.95440298643589	4.47334611724074	2.78839789618937	1.27610052119794
WBGene00021006	3.69300373304487	2.23667305862037	9.7593926366628	7.65660312718767
WBGene00021007	17.7264179186154	10.4378076068951	16.7303873771362	12.7610052119794
WBGene00017399	0	0.74555768620679	1.39419894809469	0
WBGene00170253	0	0	0	0
WBGene00017398	5.17020522626281	5.96446148965432	1.39419894809469	1.27610052119794
WBGene00000020	6.64740671948076	7.4555768620679	11.1535915847575	25.5220104239589
WBGene00201890	0	0	0	0
WBGene00198059	0	0	0	0
WBGene00200608	10.3404104525256	1.49111537241358	5.57679579237874	2.55220104239589
WBGene00023176	0.738600746608973	1.49111537241358	0	0
WBGene00021458	84.9390858600319	75.3013263068858	5.57679579237874	2.55220104239589
WBGene00000408	88.6320895930768	75.3013263068858	92.0171305742493	89.3270364838561
WBGene00021469	115.221716471	85.7391339137809	34.8549737023671	25.5220104239589
WBGene00021470	513.327518893237	517.417034227512	607.870741369283	590.834541314648
WBGene00021468	10.3404104525256	8.20113454827469	11.1535915847575	2.55220104239589
WBGene00002047	1640.43225821853	1476.20421868944	1438.81331443372	1627.02816452738
WBGene00021467	64.9968657015897	59.6446148965432	47.4027642352193	75.2899307506787
WBGene00021476	217.887220249647	237.087344213759	264.89780013799	246.287400591203
WBGene00021475	39.8844403168846	26.8400767034444	57.1621568718821	45.939618763126
WBGene00021466	156.583358281102	163.277133279287	156.150282186605	173.54967088292
WBGene00199088	0	0	0	0
WBGene00021465	1007.45141837464	917.035954034352	1196.22269746524	1190.60178627768
WBGene00003156	309.47371282916	285.548593817201	270.474595930369	301.159723002715
WBGene00219275	29.5440298643589	29.0767497620648	26.489780013799	35.7308145935425
WBGene00021471	10.3404104525256	9.69224992068827	0	2.55220104239589
WBGene00021477	0.738600746608973	0	0	0
WBGene00021472	9.60180970591665	8.20113454827469	9.7593926366628	7.65660312718767
WBGene00021464	535.485541291506	506.233668934411	400.135098103175	338.166638117455
WBGene00021463	37.6686380770576	42.496788113787	30.6723768580831	17.8654072967712
WBGene00044277	0	0	0	0
WBGene00077563	2.21580223982692	0.74555768620679	1.39419894809469	3.82830156359383
WBGene00021461	36.1914365838397	42.496788113787	1.39419894809469	1.27610052119794
WBGene00199635	0	0	0	0
WBGene00196479	0	0	0	0
WBGene00197084	0	0	0	0
WBGene00196296	0	0	0	0
WBGene00021473	52.4406530092371	40.2601150551667	87.8345337299652	63.8050260598972
WBGene00021474	255.555858326705	259.454074799963	225.860229591339	248.839601633599
WBGene00021460	206.069608303904	278.83857464134	193.793653785161	260.324506324381
WBGene00044926	6.64740671948076	9.69224992068827	13.9419894809469	5.10440208479178
WBGene00195289	98.2338992989934	216.957286686176	220.28343379896	368.793050626206
WBGene00017741	4.43160447965384	82.0113454827469	6.97099474047343	2.55220104239589
WBGene00017734	29.5440298643589	52.9345957206821	29.2781779099884	37.0069151147404
WBGene00017735	111.528712737955	122.271460537914	89.2287326780599	103.364142217034
WBGene00017736	14.7720149321795	30.5678651344784	6.97099474047343	3.82830156359383
WBGene00017737	130.732332149788	102.886960696537	18.1245863252309	8.93270364838561
WBGene00017738	101.926903032038	126.744806655154	103.170722159007	86.7748354414602
WBGene00017733	135.902537376051	199.80945990342	150.573486394226	155.684263586149
WBGene00017732	1.47720149321795	0.74555768620679	0	0
WBGene00023274	1.47720149321795	0	0	0
WBGene00023273	1.47720149321795	1.49111537241358	0	0
WBGene00017731	42.8388433033205	40.2601150551667	12.5477905328522	20.4176083391671
WBGene00017739	1.47720149321795	1.49111537241358	2.78839789618937	2.55220104239589
WBGene00017740	0	1.49111537241358	0	0
WBGene00002141	2.95440298643589	2.23667305862037	2.78839789618937	0
WBGene00022280	73.8600746608973	82.0113454827469	101.776523210912	116.125147429013
WBGene00022281	163.969365747192	165.513806337907	125.477905328522	122.505650035003
WBGene00022282	0	0	0	0
WBGene00001232	152.890354548057	152.839325672392	136.631496913279	199.071681306879
WBGene00021277	261.464664299577	268.400767034444	241.196418020381	290.950918833131
WBGene00021276	180.218582172589	174.460498572389	168.698072719457	186.3106760949
WBGene00021278	179.479981425981	148.365979555151	142.208292705658	142.92325837417
WBGene00202408	17.7264179186154	11.1833652931019	107.353319003291	48.4918198055219
WBGene00045093	0.738600746608973	1.49111537241358	0	1.27610052119794
WBGene00165483	0	0	0	0
WBGene00021275	2.21580223982692	2.98223074482716	2.78839789618937	0
WBGene00021274	302.826306109679	322.82647812754	197.976250629445	193.967279222088
WBGene00021279	5.90880597287179	8.20113454827469	4.18259684428406	2.55220104239589
WBGene00021273	0	0	0	0
WBGene00021280	25.1124253847051	26.0945190172377	94.8055284704386	38.2830156359383
WBGene00021272	0	0	0	0
WBGene00194701	0	0	0	0
WBGene00016950	0	0	0	0
WBGene00016949	0	0	1.39419894809469	0
WBGene00006047	0	1.49111537241358	2.78839789618937	3.82830156359383
WBGene00016948	42.1002425567115	29.0767497620648	12.5477905328522	10.2088041695836
WBGene00000006	3.69300373304487	2.98223074482716	1.39419894809469	6.38050260598972
WBGene00001404	29.5440298643589	32.8045381930988	26.489780013799	37.0069151147404
WBGene00004226	3.69300373304487	6.71001917586111	9.7593926366628	5.10440208479178
WBGene00019461	0	0.74555768620679	0	0
WBGene00201331	0.738600746608973	0	1.39419894809469	1.27610052119794
WBGene00201499	0	2.98223074482716	1.39419894809469	0
WBGene00000832	8.12460821269871	10.4378076068951	4.18259684428406	8.93270364838561
WBGene00200768	0	0	1.39419894809469	1.27610052119794
WBGene00198727	0	0	0	0
WBGene00021271	137.379738869269	165.513806337907	46.0085652871246	37.0069151147404
WBGene00195445	0	0	0	0
WBGene00021270	148.458750068404	178.188287003423	199.37044957754	232.250294858026
WBGene00021269	54.656455249064	61.8812879551636	73.8925442490184	68.909428144689
WBGene00000800	179.479981425981	157.312671789633	177.063266408025	158.236464628545
WBGene00000801	4738.86239024317	4691.04896161312	5932.31652414289	5545.93286512627
WBGene00023172	158.06055977432	149.857094927565	78.0751410933024	44.6635182419281
WBGene00077781	0	0.74555768620679	1.39419894809469	0
WBGene00018231	0	0.74555768620679	0	0
WBGene00018230	51.7020522626281	51.4434803482685	69.7099474047343	56.1484229327096
WBGene00219692	0	0	0	0
WBGene00018232	7.38600746608973	4.47334611724074	15.3361884290415	6.38050260598972
WBGene00018233	28.066828371141	28.331192075858	61.3447537161662	38.2830156359383
WBGene00200510	0	0	0	0
WBGene00197940	0	0	0	0
WBGene00219930	0	0	0	0
WBGene00017979	849.390858600319	890.195877330907	241.196418020381	200.347781828077
WBGene00017980	20.6808209050513	28.331192075858	6.97099474047343	1.27610052119794
WBGene00198883	0	0	0	0
WBGene00199900	0	0	0	0
WBGene00200994	0	0	0	0
WBGene00201569	0	0	0	0
WBGene00000788	6.64740671948076	7.4555768620679	9.7593926366628	5.10440208479178
WBGene00044927	8.86320895930768	3.72778843103395	5.57679579237874	3.82830156359383
WBGene00017978	2.21580223982692	0.74555768620679	8.36519368856812	7.65660312718767
WBGene00017977	7.38600746608973	3.72778843103395	11.1535915847575	5.10440208479178
WBGene00017976	0	0	0	0
WBGene00196260	0	0	0	0
WBGene00017975	2.95440298643589	2.23667305862037	1.39419894809469	5.10440208479178
WBGene00202148	0	0	0	0
WBGene00197526	0	0	0	0
WBGene00200310	0	0	0	0
WBGene00003006	2.95440298643589	0.74555768620679	2.78839789618937	1.27610052119794
WBGene00001048	59.8266604753268	62.6268456413704	58.5563558199768	68.909428144689
WBGene00022128	67.2126679414166	63.3724033275772	47.4027642352193	49.7679203267198
WBGene00004920	28.80542911775	34.2956535655123	46.0085652871246	49.7679203267198
WBGene00022127	85.6776866066409	99.9047299517099	90.6229316261546	89.3270364838561
